1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1256	-0.068795	131.962973	0.007394	2.7
1257	-0.345940	131.904660	0.006243	2.7
1258	-0.158721	131.846415	0.008056	2.7
1259	-0.046244	131.788239	0.006520	3.5
1260	-0.311291	131.730131	0.005138	2.8
1261	-0.065992	131.672092	0.012849	3.0
1262	-0.577487	131.614121	0.009021	3.1
1263	-0.212936	131.556217	0.004423	3.1
1264	-0.043559	131.498382	0.007395	3.1
1265	-0.067493	131.440614	0.005765	3.1
1266	-0.045417	131.382914	0.006739	2.9
1267	-0.012196	131.325282	0.004252	2.8
1268	-0.074086	131.267717	0.010054	2.7
1269	-0.085792	131.210219	0.012396	2.5
1270	-0.569311	131.152788	0.010479	3.2
1271	-0.025902	131.095424	0.002898	2.7
1272	-0.007279	131.038127	0.001607	2.5
1273	-0.010347	130.980897	0.001848	2.6
1274	-0.318725	130.923733	0.005818	2.8
1275	-0.093447	130.866636	0.013042	2.7
1276	-0.496483	130.809605	0.008136	3.4
1277	-0.112711	130.752641	0.004493	2.7
1278	-0.050236	130.695742	0.003700	2.6
1279	-0.019056	130.638910	0.004360	2.5
1280	-0.292391	130.582143	0.008318	2.5
1281	-0.069348	130.525442	0.004258	2.6
1282	-0.164693	130.468807	0.007292	3.5
1283	-0.008653	130.412237	0.003801	2.7
1284	-0.542369	130.355733	0.007563	2.6
1285	-0.103322	130.299294	0.009418	2.5
1286	-0.405424	130.242920	0.010753	2.6
1287	-0.005924	130.186611	0.003858	2.5
1288	-0.679700	130.130366	0.009670	3.0
1289	-0.297465	130.074187	0.010128	2.6
1290	-0.335745	130.018072	0.006455	2.5
1291	-0.069755	129.962022	0.007880	2.7
1292	-0.213300	129.906036	0.004266	2.6
1293	-0.056333	129.850114	0.008711	2.8
1294	-0.596821	129.794257	0.008127	2.8
1295	-0.059385	129.738463	0.009666	2.9
1296	-0.524838	129.682734	0.009978	2.6
1297	-0.009985	129.627068	0.001699	2.5
1298	-0.021630	129.571466	0.001739	2.6
1299	-0.002508	129.515927	0.001012	2.5
1300	-0.365501	129.460452	0.005336	2.6
1301	-0.037404	129.405040	0.008238	3.1
1302	-0.390962	129.349692	0.006242	2.5
1303	-0.468897	129.294406	0.010486	2.5
1304	-0.564462	129.239183	0.008526	2.4
1305	-0.015572	129.184024	0.001746	2.7
1306	-0.664391	129.128927	0.011828	2.6
1307	-0.682662	129.073892	0.007912	3.1
1308	-0.002831	129.018921	0.000934	2.5
1309	-0.143087	128.964011	0.013103	2.5
1310	-0.057442	128.909164	0.011932	2.5
1311	-0.036162	128.854379	0.006278	2.5
1312	-0.537055	128.799656	0.008968	2.6
1313	-0.054803	128.744995	0.002564	3.6
1314	-0.061812	128.690396	0.003442	3.5
1315	-0.154340	128.635858	0.004036	2.9
1316	-0.068826	128.581382	0.009394	3.0
1317	-0.126846	128.526968	0.006240	2.8
1318	-0.379592	128.472615	0.008185	3.1
1319	-0.479811	128.418323	0.006755	3.4
1320	-0.511679	128.364092	0.008698	2.9
1321	-0.104258	128.309922	0.002566	2.9
1322	-0.092734	128.255814	0.012700	3.2
1323	-0.048929	128.201766	0.008765	3.4
1324	-0.008180	128.147778	0.001898	3.6
1325	-0.065030	128.093852	0.008411	3.2
1326	-0.260808	128.039985	0.010514	3.2
1327	-0.021020	127.986180	0.004345	3.3
1328	-0.060169	127.932434	0.003555	2.9
1329	-0.005441	127.878749	0.002020	3.3
1330	-0.006605	127.825123	0.002026	2.8
1331	-0.368682	127.771558	0.004771	3.0
1332	-0.389366	127.718052	0.006196	2.9
1333	-0.040399	127.664606	0.004724	2.9
1334	-0.698000	127.611220	0.010934	3.9
1335	-0.407287	127.557893	0.011819	3.0
1336	-0.230779	127.504625	0.014666	2.8
1337	-0.037619	127.451417	0.004064	2.8
1338	-0.057489	127.398268	0.010313	2.9
1339	-0.363385	127.345178	0.013278	3.0
1340	-0.370072	127.292147	0.008747	3.5
1341	-0.070533	127.239175	0.010452	3.2
1342	-0.215582	127.186261	0.009121	2.9
1343	-0.060682	127.133407	0.009549	2.6
1344	-0.006689	127.080610	0.002801	2.7
1345	-0.171658	127.027872	0.010700	3.6
1346	-0.081757	126.975193	0.007183	2.7
1347	-0.178879	126.922572	0.009007	2.7
1348	-0.320400	126.870008	0.009145	2.8
1349	-0.186376	126.817503	0.008739	3.0
1350	-0.364739	126.765056	0.011245	3.2
1351	-0.320965	126.712667	0.006959	3.2
1352	-0.110007	126.660335	0.004703	2.9
1353	-0.110061	126.608061	0.014571	2.9
1354	-0.423910	126.555844	0.005202	2.7
1355	-0.014249	126.503685	0.003586	2.8
1356	-0.081563	126.451583	0.011536	3.4
1357	-0.013970	126.399538	0.003556	2.8
1358	-0.193924	126.347550	0.006044	3.1
1359	-0.164096	126.295619	0.012848	3.2
1360	-0.072720	126.243745	0.011590	2.9
1361	-0.641514	126.191928	0.012110	3.7
1362	-0.310701	126.140168	0.004382	3.0
1363	-0.014039	126.088464	0.003830	2.7
1364	-0.610499	126.036817	0.008193	2.8
1365	-0.006375	125.985226	0.002010	2.7
1366	-0.056560	125.933691	0.003854	2.5
1367	-0.006608	125.882212	0.003578	3.4
1368	-0.012345	125.830790	0.002359	2.7
1369	-0.633961	125.779423	0.008555	2.9
1370	-0.064690	125.728113	0.007001	2.7
1371	-0.538891	125.676858	0.007887	2.8
1372	-0.310704	125.625659	0.004909	2.8
1373	-0.405094	125.574515	0.006418	3.4
1374	-0.204782	125.523427	0.003808	3.2
1375	-0.549557	125.472394	0.013197	3.1
1376	-0.048620	125.421417	0.006309	3.4
1377	-0.055777	125.370495	0.005726	3.3
1378	-0.137217	125.319628	0.006376	3.5
1379	-0.006529	125.268815	0.002099	2.9
1380	-0.015941	125.218058	0.001605	2.8
1381	-0.102362	125.167356	0.005450	2.9
1382	-0.070575	125.116708	0.013797	2.8
1383	-0.102564	125.066115	0.005792	3.1
1384	-0.092425	125.015576	0.011049	4.1
1385	-0.271710	124.965092	0.005847	3.5
1386	-0.017151	124.914662	0.005595	3.5
1387	-0.156294	124.864287	0.005019	3.3
1388	-0.141918	124.813965	0.009313	3.4
1389	-0.072500	124.763698	0.011060	2.8
1390	-0.074668	124.713485	0.011516	3.3
1391	-0.161804	124.663325	0.005150	3.4
1392	-0.065558	124.613219	0.012470	3.4
1393	-0.099586	124.563167	0.012663	4.1
1394	-0.067004	124.513168	0.012277	2.9
1395	-0.618143	124.463223	0.013451	2.7
1396	-0.062110	124.413332	0.005555	2.8
1397	-0.015279	124.363493	0.001545	2.9
1398	-0.061031	124.313708	0.009366	3.4
1399	-0.055982	124.263976	0.007215	3.7
1400	-0.469212	124.214297	0.007630	2.7
1401	-0.009869	124.164671	0.002772	2.6
1402	-0.005194	124.115097	0.001196	2.6
1403	-0.079287	124.065577	0.007940	2.6
1404	-0.091683	124.016109	0.010827	3.1
1405	-0.086510	123.966693	0.012546	2.8
1406	-0.188754	123.917330	0.005710	2.6
1407	-0.383604	123.868020	0.005365	2.6
1408	-0.042050	123.818762	0.003800	2.5
1409	-0.077057	123.769556	0.013955	2.5
1410	-0.132476	123.720402	0.014164	3.1
1411	-0.060013	123.671300	0.006309	3.1
1412	-0.085599	123.622250	0.011095	2.5
1413	-0.051873	123.573252	0.007767	2.5
1414	-0.064642	123.524305	0.012587	2.4
1415	-0.029514	123.475411	0.005758	2.6
1416	-0.281933	123.426568	0.008384	3.0
1417	-0.146930	123.377776	0.011535	3.1
1418	-0.303700	123.329036	0.005716	2.6
1419	-0.093076	123.280347	0.011282	2.7
1420	-0.700377	123.231709	0.010125	2.7
1421	-0.277007	123.183122	0.006145	2.6
1422	-0.052023	123.134587	0.006561	2.8
1423	-0.364487	123.086102	0.007911	3.1
1424	-0.054011	123.037669	0.004429	2.6
1425	-0.151293	122.989286	0.006601	2.5
1426	-0.427066	122.940954	0.012593	2.5
1427	-0.389165	122.892672	0.005378	2.5
1428	-0.596183	122.844441	0.009216	2.7
1429	-0.071407	122.796261	0.014285	3.0
1430	-0.204966	122.748130	0.012509	2.6
1431	-0.081776	122.700050	0.014420	2.9
1432	-0.513614	122.652021	0.008846	2.5
1433	-0.019149	122.604041	0.008974	2.6
1434	-0.352984	122.556111	0.010449	2.8
1435	-0.010906	122.508232	0.001925	2.9
1436	-0.423404	122.460402	0.009207	2.9
1437	-0.222803	122.412622	0.004652	2.6
1438	-0.601099	122.364891	0.010855	2.6
1439	-0.008095	122.317210	0.001164	2.6
1440	-0.273947	122.269579	0.007344	2.5
1441	-0.055030	122.221997	0.008495	3.0
1442	-0.561921	122.174465	0.006688	2.5
1443	-0.087895	122.126981	0.005280	2.6
1444	-0.047191	122.079547	0.002573	2.5
1445	-0.276795	122.032162	0.014778	2.6
1446	-0.082031	121.984826	0.011584	2.5
1447	-0.558174	121.937539	0.008450	2.9
1448	-0.328440	121.890301	0.007258	2.8
1449	-0.014933	121.843112	0.003816	2.5
1450	-0.560036	121.795971	0.007003	2.5
1451	-0.656796	121.748879	0.010918	2.5
1452	-0.089760	121.701835	0.013078	2.6
1453	-0.057270	121.654840	0.011264	2.7
1454	-0.118422	121.607893	0.006054	2.9
1455	-0.407644	121.560994	0.010947	2.5
1456	-0.018782	121.514144	0.003612	2.5
1457	-0.335596	121.467342	0.009158	2.5
1458	-0.009957	121.420588	0.001966	2.5
1459	-0.393829	121.373882	0.005799	3.6
1460	-0.091654	121.327223	0.012080	3.3
1461	-0.081316	121.280613	0.010408	3.0
1462	-0.156667	121.234050	0.006590	3.1
1463	-0.003940	121.187535	0.001108	3.3
1464	-0.232066	121.141067	0.008324	3.6
1465	-0.056070	121.094647	0.007704	3.4
1466	-0.443232	121.048274	0.007988	3.5
1467	-0.315106	121.001949	0.007544	3.0
1468	-0.063025	120.955671	0.010674	2.7
1469	-0.007413	120.909440	0.003113	2.5
1470	-0.244242	120.863256	0.003873	3.6
1471	-0.018259	120.817119	0.002254	5.3
1472	-0.043502	120.771029	0.007562	6.4
1473	-0.120795	120.724986	0.005798	4.7
1474	-0.067068	120.678990	0.008156	5.2
1475	-0.505507	120.633040	0.008046	5.9
1476	-0.016184	120.587137	0.003994	6.2
1477	-0.088195	120.541281	0.012003	3.5
1478	-0.082824	120.495471	0.005519	7.5
1479	-0.118797	120.449707	0.006374	4.5
1480	-0.088198	120.403990	0.011307	2.8
1481	-0.050126	120.358319	0.003419	2.6
1482	-0.407178	120.312694	0.009284	2.5
1483	-0.122612	120.267115	0.006885	2.4
1484	-0.340599	120.221582	0.005082	2.5
1485	-0.278098	120.176096	0.004972	3.0
1486	-0.058407	120.130655	0.006570	2.7
1487	-0.146515	120.085260	0.009623	2.5
1488	-0.046447	120.039910	0.002132	2.5
1489	-0.010350	119.994606	0.003590	2.5
1490	-0.011333	119.949348	0.002569	2.6
1491	-0.273762	119.904135	0.005955	3.2
1492	-0.426466	119.858968	0.008102	2.9
1493	-0.416981	119.813846	0.004241	2.5
1494	-0.152973	119.768769	0.006999	2.5
1495	-0.016802	119.723738	0.002006	2.6
1496	-0.058924	119.678752	0.004651	2.6
1497	-0.190391	119.633810	0.004342	3.3
1498	-0.089159	119.588914	0.010227	2.8
1499	-0.137716	119.544062	0.012089	2.8
1500	-0.085533	119.499256	0.007522	2.5
1501	-0.112488	119.454494	0.015241	2.7
1502	-0.085641	119.409777	0.002813	2.8
1503	-0.005586	119.365104	0.001855	3.1
1504	-0.010498	119.320476	0.002425	2.8
1505	-0.017598	119.275893	0.003429	2.9
1506	-0.249230	119.231353	0.007683	2.7
1507	-0.034424	119.186859	0.005149	2.7
1508	-0.353423	119.142408	0.006065	2.9
1509	-0.350280	119.098002	0.011983	3.0
1510	-0.513253	119.053639	0.009576	2.8
1511	-0.074564	119.009321	0.008239	2.8
1512	-0.039870	118.965047	0.002277	2.7
1513	-0.006743	118.920816	0.003054	2.7
1514	-0.307118	118.876630	0.005052	2.8
1515	-0.255011	118.832487	0.004610	3.2
1516	-0.166265	118.788388	0.011024	2.6
1517	-0.014831	118.744332	0.003100	2.6
1518	-0.273735	118.700320	0.011123	2.6
1519	-0.114289	118.656352	0.005076	2.8
1520	-0.023324	118.612427	0.003301	2.8
1521	-0.041691	118.568545	0.002112	3.0
1522	-0.479698	118.524706	0.007135	2.6
1523	-0.209064	118.480911	0.013313	2.7
1524	-0.295973	118.437159	0.004435	2.8
1525	-0.012640	118.393450	0.001631	2.9
1526	-0.103981	118.349784	0.011500	3.0
1527	-0.211162	118.306160	0.006509	3.3
1528	-0.183906	118.262580	0.005827	2.8
1529	-0.009455	118.219042	0.001744	2.8
1530	-0.193427	118.175548	0.010079	2.8
1531	-0.013792	118.132095	0.002799	2.7
1532	-0.085291	118.088686	0.011575	3.4
1533	-0.003872	118.045319	0.002438	2.8
1534	-0.035119	118.001994	0.003876	2.8
1535	-0.400871	117.958712	0.008438	2.8
1536	-0.088519	117.915472	0.012047	2.9
1537	-0.081238	117.872274	0.014191	3.1
1538	-0.287963	117.829118	0.006172	3.2
1539	-0.154943	117.786005	0.015238	2.8
1540	-0.013572	117.742933	0.004966	2.9
1541	-0.125756	117.699904	0.004706	3.0
1542	-0.005751	117.656916	0.001799	2.8
1543	-0.505726	117.613971	0.007342	3.5
1544	-0.430540	117.571067	0.007562	2.6
1545	-0.018243	117.528205	0.002742	2.7
1546	-0.342341	117.485384	0.009680	2.8
1547	-0.079175	117.442605	0.011535	2.8
1548	-0.235565	117.399867	0.008716	2.9
1549	-0.076413	117.357171	0.007123	2.6
1550	-0.062788	117.314517	0.010546	2.7
1551	-0.007409	117.271903	0.001860	2.6
1552	-0.034211	117.229331	0.007023	2.8
1553	-0.215797	117.186800	0.004157	3.5
1554	-0.227488	117.144311	0.005487	2.9
1555	-0.325130	117.101862	0.006138	2.7
1556	-0.009307	117.059454	0.001246	2.5
1557	-0.281255	117.017087	0.008471	2.6
1558	-0.080892	116.974762	0.011276	2.6
1559	-0.487978	116.932476	0.007081	3.5
1560	-0.020427	116.890232	0.002725	3.1
1561	-0.342307	116.848028	0.012777	2.8
1562	-0.430227	116.805865	0.010739	2.7
1563	-0.199724	116.763743	0.013629	2.7
1564	-0.114954	116.721661	0.011175	2.8
1565	-0.115216	116.679619	0.012124	3.1
1566	-0.054102	116.637618	0.007465	2.5
1567	-0.004421	116.595657	0.001500	2.8
1568	-0.408681	116.553736	0.009134	2.8
1569	-0.108184	116.511855	0.013189	2.7
1570	-0.096088	116.470015	0.011867	2.8
1571	-0.493380	116.428214	0.006953	3.1
1572	-0.014602	116.386454	0.001563	2.9
1573	-0.339585	116.344733	0.012922	2.8
1574	-0.051477	116.303052	0.009485	2.8
1575	-0.257519	116.261412	0.008419	2.6
1576	-0.385653	116.219810	0.011066	2.8
1577	-0.003302	116.178249	0.001059	3.0
1578	-0.682269	116.136727	0.008518	2.9
1579	-0.398018	116.095245	0.006131	2.8
1580	-0.030320	116.053802	0.008417	2.8
1581	-0.133042	116.012398	0.003350	2.8
1582	-0.058509	115.971034	0.003814	2.9
1583	-0.185978	115.929710	0.007524	2.9
1584	-0.088321	115.888424	0.009030	2.6
1585	-0.029639	115.847178	0.002476	2.6
1586	-0.506382	115.805970	0.004986	2.5
1587	-0.231473	115.764802	0.008667	2.7
1588	-0.365876	115.723673	0.005599	3.2
1589	-0.039530	115.682583	0.003533	3.2
1590	-0.595639	115.641532	0.009992	3.2
1591	-0.352351	115.600519	0.005151	3.3
1592	-0.024919	115.559546	0.002059	2.8
1593	-0.318460	115.518610	0.004109	2.9
1594	-0.008502	115.477714	0.002298	3.2
1595	-0.013832	115.436856	0.002452	3.0
1596	-0.079062	115.396037	0.008231	2.5
1597	-0.246852	115.355256	0.003786	2.5
1598	-0.607335	115.314514	0.008425	2.5
1599	-0.370529	115.273810	0.006177	2.8
1600	-0.235009	115.233144	0.010899	2.9
1601	-0.583853	115.192517	0.007155	2.6
1602	-0.104425	115.151927	0.006596	2.5
1603	-0.163497	115.111376	0.008185	2.8
1604	-0.033202	115.070863	0.003638	2.6
1605	-0.016086	115.030388	0.002277	2.7
1606	-0.306120	114.989951	0.009624	3.0
1607	-0.157066	114.949551	0.008812	2.5
1608	-0.312292	114.909190	0.009652	2.5
1609	-0.061763	114.868866	0.005640	2.5
1610	-0.361330	114.828580	0.007351	2.6
1611	-0.272916	114.788332	0.009368	2.6
1612	-0.061463	114.748121	0.005936	3.0
1613	-0.072587	114.707948	0.004991	2.5
1614	-0.011435	114.667812	0.003782	2.8
1615	-0.438202	114.627714	0.004219	2.4
1616	-0.048050	114.587653	0.006733	2.5
1617	-0.071603	114.547629	0.007902	2.7
1618	-0.200795	114.507643	0.008288	3.0
1619	-0.086605	114.467693	0.010441	2.6
1620	-0.230089	114.427781	0.004418	2.5
1621	-0.378324	114.387907	0.007449	2.5
1622	-0.321904	114.348069	0.005406	2.5
1623	-0.278812	114.308268	0.005447	2.5
1624	-0.414637	114.268504	0.006692	2.7
1625	-0.300501	114.228777	0.005595	2.9
1626	-0.022770	114.189086	0.004433	2.9
1627	-0.052782	114.149433	0.008843	2.6
1628	-0.211983	114.109816	0.005331	2.8
1629	-0.363575	114.070235	0.007448	2.8
1630	-0.041397	114.030692	0.004886	2.9
1631	-0.174585	113.991185	0.009677	3.1
1632	-0.317152	113.951714	0.006626	2.7
1633	-0.010141	113.912280	0.002631	2.8
1634	-0.193536	113.872882	0.008824	2.5
1635	-0.271941	113.833521	0.004718	3.0
1636	-0.325188	113.794195	0.004561	3.2
1637	-0.435156	113.754906	0.006571	2.7
1638	-0.081974	113.715653	0.010652	9.6
1639	-0.005173	113.676437	0.001249	14.3
1640	-0.034080	113.637256	0.002601	6.2
1641	-0.068556	113.598111	0.015586	3.1
1642	-0.177473	113.559002	0.011635	6.4
1643	-0.707658	113.519929	0.012685	4.5
1644	-0.032922	113.480892	0.006199	3.4
1645	-0.044798	113.441891	0.006687	2.8
1646	-0.014837	113.402925	0.001599	2.8
1647	-0.142298	113.363995	0.011816	2.8
1648	-0.153489	113.325101	0.005848	2.5
1649	-0.029098	113.286242	0.005554	2.8
1650	-0.327352	113.247419	0.012945	3.1
1651	-0.224010	113.208631	0.014068	2.9
1652	-0.032966	113.169879	0.006709	2.7
1653	-0.056820	113.131162	0.007544	2.6
1654	-0.303820	113.092480	0.005362	2.6
1655	-0.008988	113.053833	0.000922	2.8
1656	-0.195231	113.015222	0.012911	3.2
1657	-0.070451	112.976646	0.010095	2.7
1658	-0.335335	112.938105	0.004462	2.8
1659	-0.090847	112.899599	0.013087	2.6
1660	-0.017035	112.861128	0.001294	2.7
1661	-0.672945	112.822692	0.010988	3.1
1662	-0.613203	112.784291	0.009297	3.0
1663	-0.376851	112.745924	0.009482	2.6
1664	-0.012600	112.707593	0.005918	2.6
1665	-0.101722	112.669296	0.007651	2.6
1666	-0.067394	112.631034	0.004269	2.8
1667	-0.012941	112.592806	0.001811	2.8
1668	-0.065136	112.554613	0.009673	3.1
1669	-0.426227	112.516455	0.010333	2.8
1670	-0.324180	112.478331	0.007208	2.9
1671	-0.323407	112.440241	0.008044	2.8
1672	-0.047277	112.402186	0.008187	2.6
1673	-0.114248	112.364165	0.007944	3.3
1674	-0.520430	112.326179	0.007436	2.8
1675	-0.009216	112.288227	0.001939	2.8
1676	-0.215700	112.250309	0.013460	2.9
1677	-0.096187	112.212425	0.007939	2.9
1678	-0.223363	112.174575	0.005291	2.7
1679	-0.146176	112.136759	0.011231	3.2
1680	-0.102768	112.098977	0.010276	2.7
1681	-0.075114	112.061229	0.011559	2.9
1682	-0.062899	112.023515	0.012017	2.7
1683	-0.471742	111.985834	0.009458	2.7
1684	-0.544797	111.948188	0.007339	3.0
1685	-0.015769	111.910575	0.001312	3.1
1686	-0.447360	111.872996	0.006117	3.0
1687	-0.101054	111.835450	0.012189	2.8
1688	-0.084278	111.797939	0.006007	2.8
1689	-0.531994	111.760460	0.008366	2.7
1690	-0.286369	111.723015	0.008321	3.4
1691	-0.414686	111.685604	0.011048	3.7
1692	-0.085405	111.648226	0.004358	3.0
1693	-0.368930	111.610881	0.006231	2.9
1694	-0.019337	111.573570	0.001515	2.9
1695	-0.624401	111.536292	0.009974	3.2
1696	-0.047478	111.499047	0.007111	3.2
1697	-0.072418	111.461835	0.012826	2.7
1698	-0.481913	111.424656	0.008681	2.6
1699	-0.380523	111.387510	0.007522	2.7
1700	-0.082454	111.350398	0.015665	2.9
1701	-0.085710	111.313318	0.011198	3.3
1702	-0.482929	111.276271	0.010243	3.5
1703	-0.328465	111.239257	0.004356	2.7
1704	-0.047346	111.202276	0.008828	3.5
1705	-0.055824	111.165328	0.007639	3.5
1706	-0.218106	111.128412	0.010111	3.4
1707	-0.104594	111.091529	0.008276	3.0
1708	-0.073964	111.054679	0.004277	2.9
1709	-0.089106	111.017861	0.005025	2.6
1710	-0.040706	110.981076	0.005724	2.8
1711	-0.215452	110.944323	0.010813	2.8
1712	-0.533781	110.907603	0.007562	3.1
1713	-0.546991	110.870915	0.008491	2.8
1714	-0.597607	110.834259	0.009269	2.8
1715	-0.097219	110.797636	0.011104	2.8
1716	-0.389312	110.761045	0.006334	2.8
1717	-0.012861	110.724486	0.003546	2.8
1718	-0.056167	110.687959	0.005147	2.9
1719	-0.037822	110.651465	0.003489	2.9
1720	-0.315413	110.615002	0.007138	2.8
1721	-0.038401	110.578572	0.008917	2.9
1722	-0.151799	110.542173	0.004254	2.8
1723	-0.656375	110.505807	0.009226	2.8
1724	-0.058930	110.469472	0.009022	3.1
1725	-0.217638	110.433169	0.007873	2.8
1726	-0.090460	110.396898	0.010458	2.6
1727	-0.005199	110.360659	0.001652	2.8
1728	-0.144525	110.324451	0.007144	2.8
1729	-0.157111	110.288276	0.006269	3.1
1730	-0.491879	110.252131	0.009604	3.0
1731	-0.014807	110.216019	0.004253	2.8
1732	-0.012683	110.179937	0.004397	2.7
1733	-0.077956	110.143888	0.012675	2.8
1734	-0.039178	110.107869	0.005397	2.8
1735	-0.061317	110.071882	0.009523	3.2
1736	-0.360965	110.035927	0.015003	2.7
1737	-0.164387	110.000003	0.010258	2.7
1738	-0.225137	109.964110	0.005225	2.5
1739	-0.208194	109.928248	0.010829	2.8
1740	-0.005623	109.892417	0.001148	2.8
1741	-0.084525	109.856618	0.010139	3.3
1742	-0.109055	109.820850	0.007977	2.8
1743	-0.056041	109.785112	0.009043	3.3
1744	-0.010581	109.749406	0.002888	2.8
1745	-0.060577	109.713730	0.003856	2.7
1746	-0.079089	109.678086	0.011234	2.8
1747	-0.647069	109.642472	0.008437	3.4
1748	-0.124427	109.606890	0.005759	2.9
1749	-0.137928	109.571337	0.014637	3.0
1750	-0.027222	109.535816	0.006209	2.7
1751	-0.487706	109.500326	0.007184	2.8
1752	-0.012010	109.464866	0.003265	3.5
1753	-0.368835	109.429436	0.005906	2.8
1754	-0.538356	109.394038	0.008438	2.9
1755	-0.271353	109.358669	0.008470	2.9
1756	-0.242241	109.323331	0.006221	2.8
1757	-0.003603	109.288024	0.000914	3.1
1758	-0.554083	109.252747	0.009034	3.2
1759	-0.353609	109.217501	0.005170	2.8
1760	-0.014449	109.182284	0.003056	3.1
1761	-0.120855	109.147098	0.006558	3.4
1762	-0.029102	109.111942	0.003776	3.7
1763	-0.284109	109.076817	0.010408	3.6
1764	-0.062610	109.041721	0.007743	3.1
1765	-0.269286	109.006656	0.006080	2.9
1766	-0.107534	108.971620	0.013110	2.9
1767	-0.013694	108.936615	0.003282	2.9
1768	-0.054082	108.901640	0.007558	3.5
1769	-0.007628	108.866694	0.001352	2.9
1770	-0.225267	108.831779	0.005323	3.0
1771	-0.150978	108.796893	0.011985	2.8
1772	-0.032037	108.762037	0.001616	2.8
1773	-0.442624	108.727211	0.007160	3.0
1774	-0.339213	108.692415	0.003699	3.4
1775	-0.414595	108.657648	0.007717	2.8
1776	-0.474474	108.622911	0.007444	2.8
1777	-0.187297	108.588203	0.013554	3.1
1778	-0.007553	108.553525	0.001361	2.9
1779	-0.153238	108.518877	0.006121	3.4
1780	-0.174992	108.484258	0.010118	2.9
1781	-0.074475	108.449668	0.005718	2.9
1782	-0.334660	108.415108	0.006285	2.9
1783	-0.076414	108.380578	0.013234	2.8
1784	-0.416605	108.346076	0.008450	3.1
1785	-0.148358	108.311604	0.012166	3.2
1786	-0.102573	108.277161	0.007187	2.9
1787	-0.088024	108.242747	0.015237	2.8
1788	-0.102207	108.208363	0.004331	2.7
1789	-0.097556	108.174007	0.008034	2.7
1790	-0.281152	108.139681	0.004044	2.9
1791	-0.358677	108.105383	0.007560	3.1
1792	-0.002740	108.071115	0.001125	3.2
1793	-0.350684	108.036875	0.005716	3.1
1794	-0.160970	108.002665	0.009511	3.4
1795	-0.052238	107.968483	0.008346	3.6
1796	-0.128129	107.934330	0.009307	3.7
1797	-0.418407	107.900206	0.011915	3.7
1798	-0.202988	107.866111	0.006058	3.2
1799	-0.321820	107.832044	0.006857	3.3
1800	-0.084635	107.798007	0.005076	3.5
1801	-0.077727	107.763997	0.013889	3.4
1802	-0.018333	107.730017	0.005439	3.5
1803	-0.454662	107.696065	0.009748	3.5
1804	-0.478749	107.662141	0.008957	3.3
1805	-0.040324	107.628246	0.003520	3.7
1806	-0.067907	107.594379	0.010500	3.5
1807	-0.441148	107.560541	0.013017	3.3
1808	-0.109175	107.526731	0.008035	3.0
1809	-0.062358	107.492949	0.009572	3.5
1810	-0.201376	107.459196	0.005434	3.9
1811	-0.080417	107.425471	0.012750	3.7
1812	-0.658292	107.391774	0.012742	3.7
1813	-0.095181	107.358106	0.012553	3.5
1814	-0.433563	107.324465	0.009356	3.4
1815	-0.108221	107.290853	0.004197	4.0
1816	-0.621946	107.257268	0.006111	3.4
1817	-0.628244	107.223712	0.010295	3.2
1818	-0.046574	107.190184	0.002158	3.4
1819	-0.503907	107.156683	0.008911	3.7
1820	-0.673147	107.123211	0.010439	3.4
1821	-0.401539	107.089766	0.008646	3.1
1822	-0.026424	107.056349	0.001939	3.1
1823	-0.018621	107.022960	0.001687	3.2
1824	-0.083405	106.989599	0.013594	4.0
1825	-0.325055	106.956265	0.007534	3.5
1826	-0.113198	106.922960	0.008060	4.2
1827	-0.419279	106.889681	0.010105	4.1
1828	-0.254781	106.856431	0.007400	4.2
1829	-0.369172	106.823208	0.008620	3.6
1830	-0.026280	106.790012	0.002467	3.4
1831	-0.149489	106.756844	0.007710	3.5
1832	-0.003460	106.723703	0.001510	3.4
1833	-0.690981	106.690590	0.009315	3.9
1834	-0.085852	106.657505	0.011755	3.7
1835	-0.002246	106.624446	0.000736	3.4
1836	-0.040740	106.591415	0.004131	3.4
1837	-0.049538	106.558411	0.005311	3.4
1838	-0.452610	106.525435	0.004454	3.9
1839	-0.051132	106.492485	0.008233	3.4
1840	-0.037905	106.459563	0.005024	3.4
1841	-0.286539	106.426668	0.005329	3.4
1842	-0.003960	106.393800	0.001711	4.0
1843	-0.073117	106.360959	0.008433	3.5
1844	-0.616907	106.328145	0.009437	3.4
1845	-0.651293	106.295358	0.010301	3.5
1846	-0.014875	106.262598	0.001296	3.6
1847	-0.335893	106.229865	0.006840	3.6
1848	-0.004038	106.197158	0.001510	3.4
1849	-0.006765	106.164479	0.002761	3.4
1850	-0.084846	106.131826	0.007711	3.5
1851	-0.319661	106.099201	0.007655	4.0
1852	-0.087363	106.066602	0.007134	3.6
1853	-0.047940	106.034029	0.003465	3.8
1854	-0.137539	106.001483	0.003934	3.6
1855	-0.291428	105.968964	0.003624	3.4
1856	-0.133561	105.936472	0.014411	3.9
1857	-0.141245	105.904006	0.004372	3.2
1858	-0.017234	105.871566	0.002540	3.2
1859	-0.063728	105.839153	0.008744	3.2
1860	-0.172550	105.806767	0.010132	3.4
1861	-0.047420	105.774407	0.006040	4.0
1862	-0.013467	105.742073	0.002276	4.5
