1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1249	-0.467753	132.373100	0.007608	4.2
1250	-0.006596	132.314302	0.001034	5.1
1251	-0.724725	132.255574	0.007714	4.0
1252	-0.102991	132.196916	0.010245	4.2
1253	-0.070781	132.138326	0.006925	4.6
1254	-0.202911	132.079806	0.004828	4.6
1255	-0.079944	132.021355	0.008186	4.8
1256	-0.068795	131.962973	0.007394	5.0
1257	-0.345940	131.904660	0.006243	6.0
1258	-0.158721	131.846415	0.008056	4.3
1259	-0.046244	131.788239	0.006520	4.6
1260	-0.311291	131.730131	0.005138	5.3
1261	-0.065992	131.672092	0.012849	4.0
1262	-0.577487	131.614121	0.009021	4.3
1263	-0.212936	131.556217	0.004423	5.2
1264	-0.043559	131.498382	0.007395	5.7
1265	-0.067493	131.440614	0.005765	4.2
1266	-0.045417	131.382914	0.006739	4.6
1267	-0.012196	131.325282	0.004252	5.4
1268	-0.074086	131.267717	0.010054	4.4
1269	-0.085792	131.210219	0.012396	4.0
1270	-0.569311	131.152788	0.010479	4.1
1271	-0.025902	131.095424	0.002898	4.9
1272	-0.007279	131.038127	0.001607	4.4
1273	-0.010347	130.980897	0.001848	4.8
1274	-0.318725	130.923733	0.005818	6.1
1275	-0.093447	130.866636	0.013042	5.2
1276	-0.496483	130.809605	0.008136	4.8
1277	-0.112711	130.752641	0.004493	4.6
1278	-0.050236	130.695742	0.003700	5.3
1279	-0.019056	130.638910	0.004360	4.7
1280	-0.292391	130.582143	0.008318	4.6
1281	-0.069348	130.525442	0.004258	5.7
1282	-0.164693	130.468807	0.007292	4.3
1283	-0.008653	130.412237	0.003801	5.0
1284	-0.542369	130.355733	0.007563	5.0
1285	-0.103322	130.299294	0.009418	4.6
1286	-0.405424	130.242920	0.010753	4.6
1287	-0.005924	130.186611	0.003858	4.5
1288	-0.679700	130.130366	0.009670	5.0
1289	-0.297465	130.074187	0.010128	4.2
1290	-0.335745	130.018072	0.006455	4.9
1291	-0.069755	129.962022	0.007880	6.4
1292	-0.213300	129.906036	0.004266	4.3
1293	-0.056333	129.850114	0.008711	4.4
1294	-0.596821	129.794257	0.008127	4.2
1295	-0.059385	129.738463	0.009666	41.0
1296	-0.524838	129.682734	0.009978	8.3
1297	-0.009985	129.627068	0.001699	7.8
1298	-0.021630	129.571466	0.001739	7.9
1299	-0.002508	129.515927	0.001012	5.7
1300	-0.365501	129.460452	0.005336	4.5
1301	-0.037404	129.405040	0.008238	5.5
1302	-0.390962	129.349692	0.006242	6.0
1303	-0.468897	129.294406	0.010486	5.0
1304	-0.564462	129.239183	0.008526	5.9
1305	-0.015572	129.184024	0.001746	5.6
1306	-0.664391	129.128927	0.011828	4.0
1307	-0.682662	129.073892	0.007912	4.6
1308	-0.002831	129.018921	0.000934	4.7
1309	-0.143087	128.964011	0.013103	5.1
1310	-0.057442	128.909164	0.011932	4.6
1311	-0.036162	128.854379	0.006278	4.3
1312	-0.537055	128.799656	0.008968	4.3
1313	-0.054803	128.744995	0.002564	4.0
1314	-0.061812	128.690396	0.003442	4.5
1315	-0.154340	128.635858	0.004036	4.9
1316	-0.068826	128.581382	0.009394	4.9
1317	-0.126846	128.526968	0.006240	4.3
1318	-0.379592	128.472615	0.008185	5.0
1319	-0.479811	128.418323	0.006755	4.5
1320	-0.511679	128.364092	0.008698	4.8
1321	-0.104258	128.309922	0.002566	4.5
1322	-0.092734	128.255814	0.012700	3.9
1323	-0.048929	128.201766	0.008765	4.9
1324	-0.008180	128.147778	0.001898	4.1
1325	-0.065030	128.093852	0.008411	4.7
1326	-0.260808	128.039985	0.010514	4.8
1327	-0.021020	127.986180	0.004345	4.9
1328	-0.060169	127.932434	0.003555	4.4
1329	-0.005441	127.878749	0.002020	4.6
1330	-0.006605	127.825123	0.002026	5.6
1331	-0.368682	127.771558	0.004771	6.7
1332	-0.389366	127.718052	0.006196	5.4
1333	-0.040399	127.664606	0.004724	6.3
1334	-0.698000	127.611220	0.010934	5.2
1335	-0.407287	127.557893	0.011819	8.9
1336	-0.230779	127.504625	0.014666	4.5
1337	-0.037619	127.451417	0.004064	5.1
1338	-0.057489	127.398268	0.010313	5.9
1339	-0.363385	127.345178	0.013278	4.7
1340	-0.370072	127.292147	0.008747	4.8
1341	-0.070533	127.239175	0.010452	4.1
1342	-0.215582	127.186261	0.009121	5.1
1343	-0.060682	127.133407	0.009549	4.3
1344	-0.006689	127.080610	0.002801	4.8
1345	-0.171658	127.027872	0.010700	5.1
1346	-0.081757	126.975193	0.007183	4.2
1347	-0.178879	126.922572	0.009007	4.2
1348	-0.320400	126.870008	0.009145	4.4
1349	-0.186376	126.817503	0.008739	4.9
1350	-0.364739	126.765056	0.011245	4.2
1351	-0.320965	126.712667	0.006959	4.8
1352	-0.110007	126.660335	0.004703	5.1
1353	-0.110061	126.608061	0.014571	4.3
1354	-0.423910	126.555844	0.005202	4.4
1355	-0.014249	126.503685	0.003586	4.9
1356	-0.081563	126.451583	0.011536	5.1
1357	-0.013970	126.399538	0.003556	4.4
1358	-0.193924	126.347550	0.006044	4.8
1359	-0.164096	126.295619	0.012848	4.6
1360	-0.072720	126.243745	0.011590	5.0
1361	-0.641514	126.191928	0.012110	5.0
1362	-0.310701	126.140168	0.004382	4.8
1363	-0.014039	126.088464	0.003830	5.2
1364	-0.610499	126.036817	0.008193	3.8
1365	-0.006375	125.985226	0.002010	4.5
1366	-0.056560	125.933691	0.003854	4.7
1367	-0.006608	125.882212	0.003578	4.8
1368	-0.012345	125.830790	0.002359	4.4
1369	-0.633961	125.779423	0.008555	4.6
1370	-0.064690	125.728113	0.007001	4.9
1371	-0.538891	125.676858	0.007887	4.5
1372	-0.310704	125.625659	0.004909	4.8
1373	-0.405094	125.574515	0.006418	4.4
1374	-0.204782	125.523427	0.003808	4.9
1375	-0.549557	125.472394	0.013197	4.4
1376	-0.048620	125.421417	0.006309	4.5
1377	-0.055777	125.370495	0.005726	4.3
1378	-0.137217	125.319628	0.006376	4.2
1379	-0.006529	125.268815	0.002099	4.3
1380	-0.015941	125.218058	0.001605	4.8
1381	-0.102362	125.167356	0.005450	5.4
1382	-0.070575	125.116708	0.013797	4.6
1383	-0.102564	125.066115	0.005792	4.6
1384	-0.092425	125.015576	0.011049	4.3
1385	-0.271710	124.965092	0.005847	4.3
1386	-0.017151	124.914662	0.005595	3.9
1387	-0.156294	124.864287	0.005019	4.8
1388	-0.141918	124.813965	0.009313	4.9
1389	-0.072500	124.763698	0.011060	4.5
1390	-0.074668	124.713485	0.011516	4.7
1391	-0.161804	124.663325	0.005150	5.1
1392	-0.065558	124.613219	0.012470	4.4
1393	-0.099586	124.563167	0.012663	3.9
1394	-0.067004	124.513168	0.012277	4.4
1395	-0.618143	124.463223	0.013451	4.4
1396	-0.062110	124.413332	0.005555	4.7
1397	-0.015279	124.363493	0.001545	4.4
1398	-0.061031	124.313708	0.009366	4.6
1399	-0.055982	124.263976	0.007215	4.2
1400	-0.469212	124.214297	0.007630	4.3
1401	-0.009869	124.164671	0.002772	4.5
1402	-0.005194	124.115097	0.001196	4.4
1403	-0.079287	124.065577	0.007940	4.4
1404	-0.091683	124.016109	0.010827	3.9
1405	-0.086510	123.966693	0.012546	4.2
1406	-0.188754	123.917330	0.005710	4.2
1407	-0.383604	123.868020	0.005365	4.8
1408	-0.042050	123.818762	0.003800	4.2
1409	-0.077057	123.769556	0.013955	4.7
1410	-0.132476	123.720402	0.014164	4.5
1411	-0.060013	123.671300	0.006309	4.3
1412	-0.085599	123.622250	0.011095	4.0
1413	-0.051873	123.573252	0.007767	4.2
1414	-0.064642	123.524305	0.012587	5.2
1415	-0.029514	123.475411	0.005758	4.2
1416	-0.281933	123.426568	0.008384	4.5
1417	-0.146930	123.377776	0.011535	4.4
1418	-0.303700	123.329036	0.005716	5.1
1419	-0.093076	123.280347	0.011282	3.9
1420	-0.700377	123.231709	0.010125	4.8
1421	-0.277007	123.183122	0.006145	6.4
1422	-0.052023	123.134587	0.006561	4.1
1423	-0.364487	123.086102	0.007911	4.7
1424	-0.054011	123.037669	0.004429	4.3
1425	-0.151293	122.989286	0.006601	4.4
1426	-0.427066	122.940954	0.012593	3.8
1427	-0.389165	122.892672	0.005378	4.6
1428	-0.596183	122.844441	0.009216	4.6
1429	-0.071407	122.796261	0.014285	4.7
1430	-0.204966	122.748130	0.012509	4.0
1431	-0.081776	122.700050	0.014420	4.4
1432	-0.513614	122.652021	0.008846	4.6
1433	-0.019149	122.604041	0.008974	4.6
1434	-0.352984	122.556111	0.010449	4.5
1435	-0.010906	122.508232	0.001925	4.6
1436	-0.423404	122.460402	0.009207	4.9
1437	-0.222803	122.412622	0.004652	4.1
1438	-0.601099	122.364891	0.010855	4.5
1439	-0.008095	122.317210	0.001164	3.7
1440	-0.273947	122.269579	0.007344	5.2
1441	-0.055030	122.221997	0.008495	4.2
1442	-0.561921	122.174465	0.006688	4.8
1443	-0.087895	122.126981	0.005280	5.0
1444	-0.047191	122.079547	0.002573	4.2
1445	-0.276795	122.032162	0.014778	4.2
1446	-0.082031	121.984826	0.011584	4.5
1447	-0.558174	121.937539	0.008450	4.9
1448	-0.328440	121.890301	0.007258	4.1
1449	-0.014933	121.843112	0.003816	4.7
1450	-0.560036	121.795971	0.007003	6.1
1451	-0.656796	121.748879	0.010918	3.8
1452	-0.089760	121.701835	0.013078	4.1
1453	-0.057270	121.654840	0.011264	4.3
1454	-0.118422	121.607893	0.006054	4.8
1455	-0.407644	121.560994	0.010947	3.8
1456	-0.018782	121.514144	0.003612	4.3
1457	-0.335596	121.467342	0.009158	4.5
1458	-0.009957	121.420588	0.001966	5.1
1459	-0.393829	121.373882	0.005799	3.7
1460	-0.091654	121.327223	0.012080	4.8
1461	-0.081316	121.280613	0.010408	4.3
1462	-0.156667	121.234050	0.006590	5.6
1463	-0.003940	121.187535	0.001108	4.8
1464	-0.232066	121.141067	0.008324	5.7
1465	-0.056070	121.094647	0.007704	5.6
1466	-0.443232	121.048274	0.007988	4.8
1467	-0.315106	121.001949	0.007544	5.2
1468	-0.063025	120.955671	0.010674	6.2
1469	-0.007413	120.909440	0.003113	4.3
1470	-0.244242	120.863256	0.003873	4.6
1471	-0.018259	120.817119	0.002254	4.7
1472	-0.043502	120.771029	0.007562	3.8
1473	-0.120795	120.724986	0.005798	4.0
1474	-0.067068	120.678990	0.008156	4.7
1475	-0.505507	120.633040	0.008046	5.2
1476	-0.016184	120.587137	0.003994	4.0
1477	-0.088195	120.541281	0.012003	4.7
1478	-0.082824	120.495471	0.005519	5.1
1479	-0.118797	120.449707	0.006374	5.0
1480	-0.088198	120.403990	0.011307	4.1
1481	-0.050126	120.358319	0.003419	4.2
1482	-0.407178	120.312694	0.009284	5.0
1483	-0.122612	120.267115	0.006885	4.0
1484	-0.340599	120.221582	0.005082	4.3
1485	-0.278098	120.176096	0.004972	4.3
1486	-0.058407	120.130655	0.006570	4.6
1487	-0.146515	120.085260	0.009623	4.1
1488	-0.046447	120.039910	0.002132	4.5
1489	-0.010350	119.994606	0.003590	4.5
1490	-0.011333	119.949348	0.002569	4.8
1491	-0.273762	119.904135	0.005955	4.4
1492	-0.426466	119.858968	0.008102	4.1
1493	-0.416981	119.813846	0.004241	4.8
1494	-0.152973	119.768769	0.006999	4.0
1495	-0.016802	119.723738	0.002006	4.1
1496	-0.058924	119.678752	0.004651	4.7
1497	-0.190391	119.633810	0.004342	5.1
1498	-0.089159	119.588914	0.010227	3.8
1499	-0.137716	119.544062	0.012089	4.1
1500	-0.085533	119.499256	0.007522	4.0
1501	-0.112488	119.454494	0.015241	5.2
1502	-0.085641	119.409777	0.002813	4.2
1503	-0.005586	119.365104	0.001855	4.2
1504	-0.010498	119.320476	0.002425	3.8
1505	-0.017598	119.275893	0.003429	4.5
1506	-0.249230	119.231353	0.007683	4.0
1507	-0.034424	119.186859	0.005149	5.1
1508	-0.353423	119.142408	0.006065	7.0
1509	-0.350280	119.098002	0.011983	4.7
1510	-0.513253	119.053639	0.009576	5.3
1511	-0.074564	119.009321	0.008239	5.7
1512	-0.039870	118.965047	0.002277	3.7
1513	-0.006743	118.920816	0.003054	4.2
1514	-0.307118	118.876630	0.005052	4.6
1515	-0.255011	118.832487	0.004610	5.3
1516	-0.166265	118.788388	0.011024	3.8
1517	-0.014831	118.744332	0.003100	4.3
1518	-0.273735	118.700320	0.011123	4.3
1519	-0.114289	118.656352	0.005076	4.8
1520	-0.023324	118.612427	0.003301	4.2
1521	-0.041691	118.568545	0.002112	4.6
1522	-0.479698	118.524706	0.007135	5.2
1523	-0.209064	118.480911	0.013313	4.3
1524	-0.295973	118.437159	0.004435	4.2
1525	-0.012640	118.393450	0.001631	3.9
1526	-0.103981	118.349784	0.011500	4.6
1527	-0.211162	118.306160	0.006509	3.8
1528	-0.183906	118.262580	0.005827	4.2
1529	-0.009455	118.219042	0.001744	4.5
1530	-0.193427	118.175548	0.010079	5.0
1531	-0.013792	118.132095	0.002799	4.2
1532	-0.085291	118.088686	0.011575	4.4
1533	-0.003872	118.045319	0.002438	4.8
1534	-0.035119	118.001994	0.003876	3.9
1535	-0.400871	117.958712	0.008438	4.5
1536	-0.088519	117.915472	0.012047	5.0
1537	-0.081238	117.872274	0.014191	5.5
1538	-0.287963	117.829118	0.006172	3.7
1539	-0.154943	117.786005	0.015238	4.4
1540	-0.013572	117.742933	0.004966	4.6
1541	-0.125756	117.699904	0.004706	5.0
1542	-0.005751	117.656916	0.001799	4.3
1543	-0.505726	117.613971	0.007342	4.4
1544	-0.430540	117.571067	0.007562	5.2
1545	-0.018243	117.528205	0.002742	4.7
1546	-0.342341	117.485384	0.009680	5.3
1547	-0.079175	117.442605	0.011535	4.4
1548	-0.235565	117.399867	0.008716	5.2
1549	-0.076413	117.357171	0.007123	4.6
1550	-0.062788	117.314517	0.010546	4.8
1551	-0.007409	117.271903	0.001860	40.3
1552	-0.034211	117.229331	0.007023	5.0
1553	-0.215797	117.186800	0.004157	10.1
1554	-0.227488	117.144311	0.005487	8.1
1555	-0.325130	117.101862	0.006138	5.6
1556	-0.009307	117.059454	0.001246	4.6
1557	-0.281255	117.017087	0.008471	4.1
1558	-0.080892	116.974762	0.011276	4.2
1559	-0.487978	116.932476	0.007081	5.2
1560	-0.020427	116.890232	0.002725	4.0
1561	-0.342307	116.848028	0.012777	4.8
1562	-0.430227	116.805865	0.010739	4.0
1563	-0.199724	116.763743	0.013629	4.4
1564	-0.114954	116.721661	0.011175	4.0
1565	-0.115216	116.679619	0.012124	4.5
1566	-0.054102	116.637618	0.007465	4.8
1567	-0.004421	116.595657	0.001500	4.2
1568	-0.408681	116.553736	0.009134	4.0
1569	-0.108184	116.511855	0.013189	4.1
1570	-0.096088	116.470015	0.011867	5.0
1571	-0.493380	116.428214	0.006953	4.5
1572	-0.014602	116.386454	0.001563	4.2
1573	-0.339585	116.344733	0.012922	4.5
1574	-0.051477	116.303052	0.009485	4.8
1575	-0.257519	116.261412	0.008419	4.2
1576	-0.385653	116.219810	0.011066	4.7
1577	-0.003302	116.178249	0.001059	4.2
1578	-0.682269	116.136727	0.008518	4.3
1579	-0.398018	116.095245	0.006131	3.7
1580	-0.030320	116.053802	0.008417	4.4
1581	-0.133042	116.012398	0.003350	5.2
1582	-0.058509	115.971034	0.003814	5.0
1583	-0.185978	115.929710	0.007524	4.8
1584	-0.088321	115.888424	0.009030	5.8
1585	-0.029639	115.847178	0.002476	4.9
1586	-0.506382	115.805970	0.004986	4.3
1587	-0.231473	115.764802	0.008667	5.0
1588	-0.365876	115.723673	0.005599	5.3
1589	-0.039530	115.682583	0.003533	4.1
1590	-0.595639	115.641532	0.009992	4.6
1591	-0.352351	115.600519	0.005151	4.6
1592	-0.024919	115.559546	0.002059	4.7
1593	-0.318460	115.518610	0.004109	3.8
1594	-0.008502	115.477714	0.002298	4.3
1595	-0.013832	115.436856	0.002452	4.3
1596	-0.079062	115.396037	0.008231	5.0
1597	-0.246852	115.355256	0.003786	4.4
1598	-0.607335	115.314514	0.008425	5.2
1599	-0.370529	115.273810	0.006177	5.0
1600	-0.235009	115.233144	0.010899	4.4
1601	-0.583853	115.192517	0.007155	4.2
1602	-0.104425	115.151927	0.006596	3.8
1603	-0.163497	115.111376	0.008185	4.4
1604	-0.033202	115.070863	0.003638	4.1
1605	-0.016086	115.030388	0.002277	4.8
1606	-0.306120	114.989951	0.009624	4.3
1607	-0.157066	114.949551	0.008812	4.1
1608	-0.312292	114.909190	0.009652	3.8
1609	-0.061763	114.868866	0.005640	4.4
1610	-0.361330	114.828580	0.007351	4.5
1611	-0.272916	114.788332	0.009368	4.3
1612	-0.061463	114.748121	0.005936	4.7
1613	-0.072587	114.707948	0.004991	4.9
1614	-0.011435	114.667812	0.003782	5.1
1615	-0.438202	114.627714	0.004219	3.8
1616	-0.048050	114.587653	0.006733	4.1
1617	-0.071603	114.547629	0.007902	4.2
1618	-0.200795	114.507643	0.008288	4.6
1619	-0.086605	114.467693	0.010441	4.3
1620	-0.230089	114.427781	0.004418	4.5
1621	-0.378324	114.387907	0.007449	3.9
1622	-0.321904	114.348069	0.005406	4.3
1623	-0.278812	114.308268	0.005447	4.3
1624	-0.414637	114.268504	0.006692	4.6
1625	-0.300501	114.228777	0.005595	4.4
1626	-0.022770	114.189086	0.004433	4.9
1627	-0.052782	114.149433	0.008843	4.5
1628	-0.211983	114.109816	0.005331	4.0
1629	-0.363575	114.070235	0.007448	4.1
1630	-0.041397	114.030692	0.004886	4.3
1631	-0.174585	113.991185	0.009677	4.1
1632	-0.317152	113.951714	0.006626	4.6
1633	-0.010141	113.912280	0.002631	4.6
1634	-0.193536	113.872882	0.008824	4.4
1635	-0.271941	113.833521	0.004718	4.5
1636	-0.325188	113.794195	0.004561	4.6
1637	-0.435156	113.754906	0.006571	4.7
1638	-0.081974	113.715653	0.010652	4.5
1639	-0.005173	113.676437	0.001249	4.3
1640	-0.034080	113.637256	0.002601	4.2
1641	-0.068556	113.598111	0.015586	4.1
1642	-0.177473	113.559002	0.011635	4.4
1643	-0.707658	113.519929	0.012685	5.5
1644	-0.032922	113.480892	0.006199	5.0
1645	-0.044798	113.441891	0.006687	4.5
1646	-0.014837	113.402925	0.001599	4.5
1647	-0.142298	113.363995	0.011816	4.3
1648	-0.153489	113.325101	0.005848	4.2
1649	-0.029098	113.286242	0.005554	4.0
1650	-0.327352	113.247419	0.012945	4.3
1651	-0.224010	113.208631	0.014068	4.3
1652	-0.032966	113.169879	0.006709	4.4
1653	-0.056820	113.131162	0.007544	4.0
1654	-0.303820	113.092480	0.005362	4.5
1655	-0.008988	113.053833	0.000922	4.3
1656	-0.195231	113.015222	0.012911	4.4
1657	-0.070451	112.976646	0.010095	4.6
1658	-0.335335	112.938105	0.004462	4.0
1659	-0.090847	112.899599	0.013087	4.4
1660	-0.017035	112.861128	0.001294	3.9
1661	-0.672945	112.822692	0.010988	4.6
1662	-0.613203	112.784291	0.009297	4.3
1663	-0.376851	112.745924	0.009482	4.7
1664	-0.012600	112.707593	0.005918	4.0
1665	-0.101722	112.669296	0.007651	4.5
1666	-0.067394	112.631034	0.004269	4.3
1667	-0.012941	112.592806	0.001811	4.7
1668	-0.065136	112.554613	0.009673	4.5
1669	-0.426227	112.516455	0.010333	4.5
1670	-0.324180	112.478331	0.007208	4.7
1671	-0.323407	112.440241	0.008044	4.3
1672	-0.047277	112.402186	0.008187	4.7
1673	-0.114248	112.364165	0.007944	4.2
1674	-0.520430	112.326179	0.007436	4.7
1675	-0.009216	112.288227	0.001939	4.0
1676	-0.215700	112.250309	0.013460	4.5
1677	-0.096187	112.212425	0.007939	5.0
1678	-0.223363	112.174575	0.005291	4.8
1679	-0.146176	112.136759	0.011231	4.4
1680	-0.102768	112.098977	0.010276	4.1
1681	-0.075114	112.061229	0.011559	4.7
1682	-0.062899	112.023515	0.012017	4.1
1683	-0.471742	111.985834	0.009458	4.7
1684	-0.544797	111.948188	0.007339	4.1
1685	-0.015769	111.910575	0.001312	4.6
1686	-0.447360	111.872996	0.006117	3.7
1687	-0.101054	111.835450	0.012189	4.5
1688	-0.084278	111.797939	0.006007	4.5
1689	-0.531994	111.760460	0.008366	4.7
1690	-0.286369	111.723015	0.008321	4.4
1691	-0.414686	111.685604	0.011048	4.3
1692	-0.085405	111.648226	0.004358	4.2
1693	-0.368930	111.610881	0.006231	4.3
1694	-0.019337	111.573570	0.001515	4.3
1695	-0.624401	111.536292	0.009974	4.7
1696	-0.047478	111.499047	0.007111	4.8
1697	-0.072418	111.461835	0.012826	3.9
1698	-0.481913	111.424656	0.008681	4.0
1699	-0.380523	111.387510	0.007522	4.9
1700	-0.082454	111.350398	0.015665	5.0
1701	-0.085710	111.313318	0.011198	4.1
1702	-0.482929	111.276271	0.010243	4.7
1703	-0.328465	111.239257	0.004356	5.8
1704	-0.047346	111.202276	0.008828	3.9
1705	-0.055824	111.165328	0.007639	3.9
1706	-0.218106	111.128412	0.010111	4.2
1707	-0.104594	111.091529	0.008276	4.9
1708	-0.073964	111.054679	0.004277	4.2
1709	-0.089106	111.017861	0.005025	4.7
1710	-0.040706	110.981076	0.005724	4.8
1711	-0.215452	110.944323	0.010813	4.9
1712	-0.533781	110.907603	0.007562	4.0
1713	-0.546991	110.870915	0.008491	4.1
1714	-0.597607	110.834259	0.009269	3.7
1715	-0.097219	110.797636	0.011104	4.6
1716	-0.389312	110.761045	0.006334	3.7
1717	-0.012861	110.724486	0.003546	4.4
1718	-0.056167	110.687959	0.005147	4.6
1719	-0.037822	110.651465	0.003489	4.3
1720	-0.315413	110.615002	0.007138	4.3
1721	-0.038401	110.578572	0.008917	4.4
1722	-0.151799	110.542173	0.004254	4.7
1723	-0.656375	110.505807	0.009226	4.1
1724	-0.058930	110.469472	0.009022	4.7
1725	-0.217638	110.433169	0.007873	4.6
1726	-0.090460	110.396898	0.010458	5.1
1727	-0.005199	110.360659	0.001652	3.9
1728	-0.144525	110.324451	0.007144	4.3
1729	-0.157111	110.288276	0.006269	4.3
1730	-0.491879	110.252131	0.009604	5.5
1731	-0.014807	110.216019	0.004253	4.5
1732	-0.012683	110.179937	0.004397	5.2
1733	-0.077956	110.143888	0.012675	5.3
1734	-0.039178	110.107869	0.005397	4.5
1735	-0.061317	110.071882	0.009523	4.5
1736	-0.360965	110.035927	0.015003	4.9
1737	-0.164387	110.000003	0.010258	4.1
1738	-0.225137	109.964110	0.005225	3.8
1739	-0.208194	109.928248	0.010829	4.1
1740	-0.005623	109.892417	0.001148	4.2
1741	-0.084525	109.856618	0.010139	4.3
1742	-0.109055	109.820850	0.007977	3.9
1743	-0.056041	109.785112	0.009043	4.3
1744	-0.010581	109.749406	0.002888	5.0
1745	-0.060577	109.713730	0.003856	4.5
1746	-0.079089	109.678086	0.011234	4.6
1747	-0.647069	109.642472	0.008437	4.0
1748	-0.124427	109.606890	0.005759	4.6
1749	-0.137928	109.571337	0.014637	3.8
1750	-0.027222	109.535816	0.006209	4.6
1751	-0.487706	109.500326	0.007184	4.4
1752	-0.012010	109.464866	0.003265	5.0
1753	-0.368835	109.429436	0.005906	4.3
1754	-0.538356	109.394038	0.008438	4.8
1755	-0.271353	109.358669	0.008470	5.7
1756	-0.242241	109.323331	0.006221	4.5
1757	-0.003603	109.288024	0.000914	4.8
1758	-0.554083	109.252747	0.009034	4.4
1759	-0.353609	109.217501	0.005170	4.9
1760	-0.014449	109.182284	0.003056	4.4
1761	-0.120855	109.147098	0.006558	4.6
1762	-0.029102	109.111942	0.003776	5.0
1763	-0.284109	109.076817	0.010408	4.0
1764	-0.062610	109.041721	0.007743	4.1
1765	-0.269286	109.006656	0.006080	4.7
1766	-0.107534	108.971620	0.013110	4.7
1767	-0.013694	108.936615	0.003282	4.0
1768	-0.054082	108.901640	0.007558	4.1
1769	-0.007628	108.866694	0.001352	4.1
1770	-0.225267	108.831779	0.005323	4.5
1771	-0.150978	108.796893	0.011985	4.3
1772	-0.032037	108.762037	0.001616	4.7
1773	-0.442624	108.727211	0.007160	4.4
1774	-0.339213	108.692415	0.003699	4.6
1775	-0.414595	108.657648	0.007717	3.9
1776	-0.474474	108.622911	0.007444	4.4
1777	-0.187297	108.588203	0.013554	4.7
1778	-0.007553	108.553525	0.001361	4.3
1779	-0.153238	108.518877	0.006121	4.6
1780	-0.174992	108.484258	0.010118	4.3
1781	-0.074475	108.449668	0.005718	5.0
1782	-0.334660	108.415108	0.006285	3.8
1783	-0.076414	108.380578	0.013234	4.4
1784	-0.416605	108.346076	0.008450	3.8
1785	-0.148358	108.311604	0.012166	4.6
1786	-0.102573	108.277161	0.007187	4.0
1787	-0.088024	108.242747	0.015237	4.4
1788	-0.102207	108.208363	0.004331	4.6
1789	-0.097556	108.174007	0.008034	4.1
1790	-0.281152	108.139681	0.004044	4.0
1791	-0.358677	108.105383	0.007560	4.6
1792	-0.002740	108.071115	0.001125	6.1
1793	-0.350684	108.036875	0.005716	3.9
1794	-0.160970	108.002665	0.009511	4.0
1795	-0.052238	107.968483	0.008346	3.8
1796	-0.128129	107.934330	0.009307	4.7
1797	-0.418407	107.900206	0.011915	3.9
1798	-0.202988	107.866111	0.006058	4.2
1799	-0.321820	107.832044	0.006857	4.8
1800	-0.084635	107.798007	0.005076	4.8
1801	-0.077727	107.763997	0.013889	4.0
1802	-0.018333	107.730017	0.005439	4.1
1803	-0.454662	107.696065	0.009748	3.8
1804	-0.478749	107.662141	0.008957	4.8
1805	-0.040324	107.628246	0.003520	4.2
1806	-0.067907	107.594379	0.010500	4.6
1807	-0.441148	107.560541	0.013017	6.6
1808	-0.109175	107.526731	0.008035	34.8
1809	-0.062358	107.492949	0.009572	5.4
1810	-0.201376	107.459196	0.005434	8.9
1811	-0.080417	107.425471	0.012750	6.9
1812	-0.658292	107.391774	0.012742	8.6
1813	-0.095181	107.358106	0.012553	4.3
1814	-0.433563	107.324465	0.009356	4.7
1815	-0.108221	107.290853	0.004197	4.4
1816	-0.621946	107.257268	0.006111	4.5
1817	-0.628244	107.223712	0.010295	3.9
1818	-0.046574	107.190184	0.002158	4.4
1819	-0.503907	107.156683	0.008911	4.8
1820	-0.673147	107.123211	0.010439	4.6
1821	-0.401539	107.089766	0.008646	3.9
1822	-0.026424	107.056349	0.001939	4.4
1823	-0.018621	107.022960	0.001687	4.9
1824	-0.083405	106.989599	0.013594	4.3
1825	-0.325055	106.956265	0.007534	4.7
1826	-0.113198	106.922960	0.008060	3.9
1827	-0.419279	106.889681	0.010105	4.5
1828	-0.254781	106.856431	0.007400	4.3
1829	-0.369172	106.823208	0.008620	4.5
1830	-0.026280	106.790012	0.002467	4.3
1831	-0.149489	106.756844	0.007710	5.0
1832	-0.003460	106.723703	0.001510	3.8
1833	-0.690981	106.690590	0.009315	4.3
1834	-0.085852	106.657505	0.011755	4.2
1835	-0.002246	106.624446	0.000736	4.6
1836	-0.040740	106.591415	0.004131	4.6
1837	-0.049538	106.558411	0.005311	4.2
1838	-0.452610	106.525435	0.004454	4.1
1839	-0.051132	106.492485	0.008233	4.0
1840	-0.037905	106.459563	0.005024	4.3
1841	-0.286539	106.426668	0.005329	4.4
1842	-0.003960	106.393800	0.001711	5.0
1843	-0.073117	106.360959	0.008433	4.2
1844	-0.616907	106.328145	0.009437	4.7
1845	-0.651293	106.295358	0.010301	4.8
1846	-0.014875	106.262598	0.001296	4.3
1847	-0.335893	106.229865	0.006840	3.9
1848	-0.004038	106.197158	0.001510	4.4
1849	-0.006765	106.164479	0.002761	4.9
1850	-0.084846	106.131826	0.007711	4.1
1851	-0.319661	106.099201	0.007655	4.2
1852	-0.087363	106.066602	0.007134	4.1
1853	-0.047940	106.034029	0.003465	4.6
1854	-0.137539	106.001483	0.003934	4.2
1855	-0.291428	105.968964	0.003624	4.6
